_id,Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
1,2025-01-01,2:10,Wednesday,BATHURST STATION,MUSAN,5,9,E,BD,5227
2,2025-01-01,2:30,Wednesday,DUNDAS STATION,MUIRS,None,None,None,YU,None
3,2025-01-01,2:32,Wednesday,BROADVIEW STATION,PUMST,None,None,E,BD,None
4,2025-01-01,2:58,Wednesday,KEELE STATION,EUSC,None,None,W,BD,5293
5,2025-01-01,2:58,Wednesday,COXWELL STATION,SUAE,None,None,None,BD,None
6,2025-01-01,7:59,Wednesday,DONLANDS STATION,TUNOA,5,10,W,BD,5000
7,2025-01-01,8:13,Wednesday,BLOOR STATION,PUTR,9,None,S,YU,5836
8,2025-01-01,8:15,Wednesday,BLOOR STATION,PUTR,5,None,N,YU,5706
9,2025-01-01,9:14,Wednesday,FINCH STATION,SUDP,None,None,S,YU,5596
10,2025-01-01,9:22,Wednesday,BATHURST STATION,SUUT,None,None,E,BD,5312
11,2025-01-01,9:58,Wednesday,WILSON STATION,MUIS,None,None,None,YU,None
12,2025-01-01,10:08,Wednesday,KENNEDY BD STATION,TUSC,None,None,E,BD,5253
13,2025-01-01,12:56,Wednesday,VAUGHAN MC STATION,MUO,4,8,S,YU,5706
14,2025-01-01,13:11,Wednesday,ST GEORGE BD STATION,SUUT,None,None,E,BD,5253
15,2025-01-01,13:34,Wednesday,OSGOODE STATION,SUUT,None,None,N,YU,None
16,2025-01-01,13:44,Wednesday,COLLEGE STATION,MUPAA,3,7,N,YU,5606
17,2025-01-01,14:09,Wednesday,QUEEN'S PARK STATION,MUPAA,None,None,S,YU,5736
18,2025-01-01,14:46,Wednesday,WELLESLEY STATION,SUAE,None,None,S,YU,5701
19,2025-01-01,14:56,Wednesday,ST PATRICK STATION,MUPAA,5,9,N,YU,5601
20,2025-01-01,15:07,Wednesday,FINCH STATION,MUPLC,None,None,None,YU,None
21,2025-01-01,15:14,Wednesday,ST GEORGE YUS STATION,SUDP,4,8,S,YU,6111
22,2025-01-01,16:04,Wednesday,RUNNYMEDE STATION,MUSAN,4,8,W,BD,5303
23,2025-01-01,16:04,Wednesday,WILSON STATION,MUIS,None,None,None,YU,None
24,2025-01-01,16:21,Wednesday,KIPLING STATION,MUSAN,4,8,W,BD,5303
25,2025-01-01,16:34,Wednesday,FINCH STATION,PUOPO,None,None,S,YU,5686
26,2025-01-01,16:42,Wednesday,YORK MILLS STATION,PUOPO,12,16,S,YU,5686
27,2025-01-01,17:00,Wednesday,KING STATION,MUNCA,None,None,None,YU,None
28,2025-01-01,17:07,Wednesday,SHEPPARD WEST STATION,MUTO,3,7,S,YU,6031
29,2025-01-01,17:28,Wednesday,COLLEGE STATION,SUUT,None,None,N,YU,5941
30,2025-01-01,17:37,Wednesday,DUNDAS STATION,MUPAA,5,9,N,YU,5821
31,2025-01-01,17:44,Wednesday,ISLINGTON STATION,TUSC,None,None,W,BD,5023
32,2025-01-01,17:47,Wednesday,VAUGHAN MC STATION,MUIS,None,None,None,YU,None
33,2025-01-01,17:49,Wednesday,CASTLE FRANK STATION,PUSTC,4,8,E,BD,5240
34,2025-01-01,18:18,Wednesday,YONGE BD STATION,MUIE,9,13,E,BD,5353
35,2025-01-01,18:21,Wednesday,FINCH WEST STATION,EUO,6,12,S,YU,6041
36,2025-01-01,19:09,Wednesday,WELLESLEY STATION,SUEAS,7,12,N,YU,5446
37,2025-01-01,19:13,Wednesday,DUNDAS WEST STATION,TUMVS,3,8,W,BD,5023
38,2025-01-01,19:35,Wednesday,COXWELL STATION,PUMEL,None,None,None,BD,None
39,2025-01-01,21:05,Wednesday,FINCH STATION,TUNOA,6,12,S,YU,5551
40,2025-01-01,21:51,Wednesday,EGLINTON WEST STATION,SUO,None,None,None,YU,None
41,2025-01-01,22:00,Wednesday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
42,2025-01-01,22:35,Wednesday,BROADVIEW STATION,MUIRS,None,None,E,BD,5041
43,2025-01-01,23:40,Wednesday,COXWELL STATION,MUIS,None,None,None,BD,None
44,2025-01-01,0:27,Wednesday,ROSEDALE STATION,MUIRS,None,None,S,YU,5721
45,2025-01-01,0:40,Wednesday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
46,2025-01-01,0:50,Wednesday,WELLESLEY STATION,SUO,None,None,N,YU,5666
47,2025-01-01,1:16,Wednesday,EGLINTON STATION,MUPAA,3,9,N,YU,5606
48,2025-01-01,1:38,Wednesday,SHEPPARD WEST STATION,MUI,None,None,S,YU,5726
49,2025-01-01,1:46,Wednesday,KIPLING STATION,MUIS,None,None,None,BD,None
50,2025-01-01,1:52,Wednesday,KIPLING STATION,SUDP,None,None,None,BD,None
51,2025-01-02,2:05,Thursday,VAUGHAN MC STATION,MUIS,None,None,None,YU,None
52,2025-01-02,5:20,Thursday,BAY STATION,MUNCA,None,None,None,BD,None
53,2025-01-02,5:25,Thursday,DUFFERIN STATION,MUNCA,None,None,None,BD,None
54,2025-01-02,5:30,Thursday,CHRISTIE STATION,MUNCA,None,None,None,BD,None
55,2025-01-02,5:49,Thursday,KENNEDY BD STATION,TUNIP,5,10,W,BD,5209
56,2025-01-02,5:54,Thursday,WILSON STATION,EUBK,3,6,S,YU,5521
57,2025-01-02,6:26,Thursday,BLOOR STATION,MUPAA,None,None,S,YU,5456
58,2025-01-02,7:02,Thursday,ISLINGTON STATION,SUDP,None,None,E,BD,5318
59,2025-01-02,7:22,Thursday,KENNEDY BD STATION,MUSC,None,None,E,BD,5108
60,2025-01-02,7:36,Thursday,KENNEDY BD STATION,SUO,None,None,None,BD,None
61,2025-01-02,7:52,Thursday,LANSDOWNE STATION,TUKEY,None,None,E,BD,5089
62,2025-01-02,8:10,Thursday,WILSON STATION,MUCL,3,6,S,YU,5416
63,2025-01-02,9:02,Thursday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
64,2025-01-02,9:25,Thursday,ST CLAIR WEST STATION,TUATC,3,6,N,YU,5836
65,2025-01-02,9:44,Thursday,GREENWOOD STATION,MUPAA,None,None,W,BD,5130
66,2025-01-02,9:57,Thursday,KIPLING STATION,MUSC,None,None,W,BD,5357
67,2025-01-02,10:08,Thursday,KIPLING STATION,MUSC,4,8,E,BD,5047
68,2025-01-02,10:10,Thursday,KIPLING STATION,TUSC,None,None,E,BD,5047
69,2025-01-02,10:16,Thursday,PAPE STATION,MUSC,None,None,E,BD,5073
70,2025-01-02,10:16,Thursday,YORKDALE STATION,SUAP,None,None,S,YU,5561
71,2025-01-02,10:19,Thursday,WOODBINE STATION,MUO,None,None,W,BD,5312
72,2025-01-02,10:46,Thursday,VAUGHAN MC STATION,MUIR,4,9,S,YU,5416
73,2025-01-02,10:47,Thursday,ISLINGTON STATION,MUSC,None,None,W,BD,5074
74,2025-01-02,10:53,Thursday,YORK MILLS STATION,MUIR,6,11,S,YU,5616
75,2025-01-02,11:29,Thursday,YORK MILLS STATION,MUIS,None,None,None,YU,None
76,2025-01-02,11:50,Thursday,KIPLING STATION,MUIR,3,7,E,BD,5303
77,2025-01-02,12:32,Thursday,SHERBOURNE STATION,PUMEL,None,None,W,BD,None
78,2025-01-02,12:46,Thursday,BATHURST STATION,MUIRS,None,None,None,BD,None
79,2025-01-02,13:16,Thursday,BAY STATION,MUIR,19,23,E,BD,5125
80,2025-01-02,13:41,Thursday,YORK MILLS STATION,MUIR,7,12,S,YU,6056
81,2025-01-02,14:01,Thursday,ST PATRICK STATION,MUIRS,None,None,None,YU,None
82,2025-01-02,14:30,Thursday,YORK MILLS STATION,SUDP,4,7,S,YU,5581
83,2025-01-02,14:49,Thursday,COLLEGE STATION,MUATC,None,None,S,YU,6106
84,2025-01-02,14:58,Thursday,SPADINA YUS STATION,SUUT,None,None,S,YU,None
85,2025-01-02,15:00,Thursday,PAPE STATION,MUNCA,None,None,None,BD,None
86,2025-01-02,15:18,Thursday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
87,2025-01-02,15:25,Thursday,KIPLING STATION,MUSAN,3,6,W,BD,5028
88,2025-01-02,15:41,Thursday,MAIN STREET STATION,MUIR,9,12,E,BD,5126
89,2025-01-02,16:14,Thursday,KENNEDY BD STATION,EUBO,3,6,E,BD,5105
90,2025-01-02,17:03,Thursday,ST CLAIR STATION,MUO,None,None,None,YU,None
91,2025-01-02,17:15,Thursday,EGLINTON STATION,MUATC,None,None,N,YU,6111
92,2025-01-02,17:32,Thursday,ST ANDREW STATION,PUOPO,16,15,N,YU,5731
93,2025-01-02,17:41,Thursday,COLLEGE STATION,SUDP,3,5,S,YU,5581
94,2025-01-02,17:58,Thursday,BROADVIEW STATION,SUAP,23,26,W,BD,5312
95,2025-01-02,18:01,Thursday,ST GEORGE YUS STATION,MUIR,8,11,N,YU,5581
96,2025-01-02,18:04,Thursday,BROADVIEW STATION,SUAP,None,None,W,BD,5312
97,2025-01-02,19:15,Thursday,BLOOR STATION,MUPAA,3,5,N,YU,5641
98,2025-01-02,19:24,Thursday,DUNDAS STATION,MUIRS,None,None,S,YU,None
99,2025-01-02,19:33,Thursday,MAIN STREET STATION,MUIS,None,None,None,BD,None
100,2025-01-02,19:36,Thursday,SHERBOURNE STATION,MUIRS,None,None,None,BD,None
101,2025-01-02,19:44,Thursday,CASTLE FRANK STATION,SUDP,26,30,W,BD,5086
102,2025-01-02,19:56,Thursday,YORK MILLS STATION,MUPAA,5,7,N,YU,5391
103,2025-01-02,19:56,Thursday,UNION STATION (TO KING,MUIR,4,8,N,YU,5966
104,2025-01-02,20:00,Thursday,VAUGHAN MC STATION,MUIS,None,None,None,YU,None
105,2025-01-02,20:18,Thursday,ROYAL YORK STATION,SUAP,None,None,None,BD,8300
106,2025-01-02,20:21,Thursday,EGLINTON STATION,SUDP,None,None,None,YU,None
107,2025-01-02,20:28,Thursday,BLOOR STATION,MUIS,None,None,None,YU,None
108,2025-01-02,20:56,Thursday,FINCH STATION,MUIS,None,None,None,YU,None
109,2025-01-02,21:18,Thursday,KENNEDY BD STATION,SUDP,5,10,W,BD,5219
110,2025-01-02,21:32,Thursday,COLLEGE STATION,SUO,None,None,S,YU,5244
111,2025-01-02,21:46,Thursday,CHRISTIE STATION,MUIS,None,None,None,BD,None
112,2025-01-02,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,None,None,B,YU/BD,None
113,2025-01-02,22:29,Thursday,COXWELL STATION,MUIS,None,None,None,BD,None
114,2025-01-02,22:30,Thursday,WARDEN STATION,EUSC,None,None,E,BD,5263
115,2025-01-02,22:51,Thursday,KEELE STATION,SUDP,None,None,None,BD,None
116,2025-01-02,22:53,Thursday,ST GEORGE YUS STATION,MUPAA,4,10,S,YU,5696
117,2025-01-02,22:58,Thursday,ST GEORGE YUS STATION,SUO,None,None,None,YU,None
118,2025-01-02,23:03,Thursday,DUNDAS STATION,SUO,None,None,None,YU,None
119,2025-01-02,23:17,Thursday,QUEEN STATION,SUDP,None,None,S,YU,None
120,2025-01-02,23:18,Thursday,QUEEN STATION,SUEAS,7,13,S,YU,5396
121,2025-01-02,23:20,Thursday,BATHURST STATION,SUO,None,None,W,BD,None
122,2025-01-02,23:20,Thursday,ST CLAIR WEST STATION,SUDP,7,13,N,YU,5871
123,2025-01-02,23:30,Thursday,ST CLAIR STATION,MUPAA,4,10,S,YU,5711
124,2025-01-02,0:34,Thursday,ST CLAIR STATION,MUPAA,None,None,N,YU,5566
125,2025-01-02,0:35,Thursday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
126,2025-01-02,0:35,Thursday,BLOOR STATION,SUO,None,None,None,YU,None
127,2025-01-02,1:45,Thursday,OSGOODE STATION,MUNCA,None,None,None,YU,None
128,2025-01-02,10:20,Thursday,BAYVIEW STATION,MUIS,None,None,None,SHP,None
129,2025-01-02,20:06,Thursday,DON MILLS STATION,PUSTS,None,None,E,SHP,6176
130,2025-01-03,2:13,Friday,MACDONALD CARTIER EMER,SUO,None,None,None,YU,None
131,2025-01-03,3:15,Friday,MACDONALD CARTIER EMER,SUO,None,None,None,YU,None
132,2025-01-03,4:26,Friday,GREENWOOD WYE,PUTOE,None,None,E,BD,None
133,2025-01-03,5:08,Friday,WILSON CAR HOUSE,PUMO,None,None,None,YU,None
134,2025-01-03,5:20,Friday,BAY STATION,MUNCA,None,None,None,BD,None
135,2025-01-03,5:20,Friday,EGLINTON STATION,MUNCA,None,None,None,YU,None
136,2025-01-03,5:30,Friday,ST PATRICK STATION,MUNCA,None,None,None,YU,None
137,2025-01-03,5:46,Friday,UNION STATION TO KING,SUUT,None,None,N,YU,None
138,2025-01-03,5:53,Friday,EGLINTON STATION,TUNIP,5,10,N,YU,5781
139,2025-01-03,5:53,Friday,BLOOR STATION,PUTO,7,None,S,YU,5711
140,2025-01-03,6:46,Friday,BROADVIEW STATION,MUIS,None,None,None,BD,None
141,2025-01-03,7:35,Friday,YORKDALE STATION,SUO,None,None,None,YU,None
142,2025-01-03,7:46,Friday,DAVISVILLE STATION,SUDP,5,8,S,YU,5901
143,2025-01-03,8:54,Friday,WOODBINE STATION,MUSC,None,None,W,BD,5183
144,2025-01-03,8:57,Friday,KENNEDY BD STATION,MUSC,None,None,E,BD,5036
145,2025-01-03,9:29,Friday,SHEPPARD STATION,MUPAA,3,6,S,YU,5726
146,2025-01-03,9:39,Friday,BATHURST STATION,MUSAN,None,None,E,BD,5228
147,2025-01-03,9:51,Friday,SHEPPARD WEST STATION,MUI,18,21,S,YU,5546
148,2025-01-03,9:58,Friday,QUEEN'S PARK STATION,PUOPO,None,None,S,YU,6001
149,2025-01-03,10:26,Friday,BLOOR STATION,SUAE,None,None,None,YU,None
150,2025-01-03,10:29,Friday,SHEPPARD WEST STATION,MUIR,12,17,N,YU,5851
151,2025-01-03,11:15,Friday,YONGE BD STATION,SUDP,9,13,E,BD,5074
152,2025-01-03,11:20,Friday,DUNDAS WEST STATION,MUNCA,None,None,None,BD,None
153,2025-01-03,11:31,Friday,SHEPPARD STATION,SUDP,8,13,S,YU,5406
154,2025-01-03,12:10,Friday,CASTLE FRANK STATION,EUAL,5,9,W,BD,5074
155,2025-01-03,12:44,Friday,ROSEDALE STATION,PUOPO,6,9,N,YU,5891
156,2025-01-03,12:52,Friday,FINCH WEST STATION,MUPAA,None,None,N,YU,5456
157,2025-01-03,12:54,Friday,ROSEDALE STATION,PUOPO,5,10,N,YU,5736
158,2025-01-03,12:57,Friday,SHERBOURNE STATION,PUMEL,None,None,None,BD,None
159,2025-01-03,13:01,Friday,NORTH YORK CTR STATION,SUDP,14,19,N,YU,5891
160,2025-01-03,13:16,Friday,KIPLING STATION,TUO,4,8,E,BD,5346
161,2025-01-03,13:56,Friday,PAPE STATION,MUNCA,None,None,None,BD,None
162,2025-01-03,14:02,Friday,QUEEN'S PARK STATION,MUNCA,None,None,None,YU,None
163,2025-01-03,14:31,Friday,EGLINTON WEST STATION,EUOPO,None,None,S,YU,5861
164,2025-01-03,14:50,Friday,CASTLE FRANK STATION,MUIR,9,13,E,BD,5071
165,2025-01-03,15:16,Friday,COXWELL STATION,TUO,3,7,E,BD,5071
166,2025-01-03,15:30,Friday,KENNEDY BD STATION,MUSAN,3,6,W,BD,5316
167,2025-01-03,15:44,Friday,ST CLAIR STATION,MUPAA,None,None,N,YU,5696
168,2025-01-03,16:23,Friday,ISLINGTON STATION,SUDP,9,12,W,BD,5365
169,2025-01-03,16:23,Friday,VICTORIA PARK STATION,SUDP,3,6,E,BD,5035
170,2025-01-03,16:49,Friday,BATHURST STATION,MUIS,None,None,None,BD,None
171,2025-01-03,17:11,Friday,LAWRENCE WEST STATION,SUO,None,None,N,YU,5691
172,2025-01-03,17:42,Friday,EGLINTON STATION,MUPAA,None,None,S,YU,5926
173,2025-01-03,18:26,Friday,LAWRENCE STATION,SUUT,18,20,S,YU,5866
174,2025-01-03,18:35,Friday,COLLEGE STATION,EUO,11,13,S,YU,5706
175,2025-01-03,18:56,Friday,DUNDAS STATION,MUIS,None,None,N,YU,None
176,2025-01-03,19:21,Friday,HIGH PARK STATION,EUDO,12,16,W,BD,5313
177,2025-01-03,19:27,Friday,COXWELL STATION,MUPAA,3,8,W,BD,5038
178,2025-01-03,19:40,Friday,WELLESLEY STATION,MUPAA,8,10,S,YU,5991
179,2025-01-03,20:04,Friday,DUNDAS WEST STATION,SUO,None,None,None,BD,None
180,2025-01-03,20:09,Friday,UNION STATION,SUAP,10,14,N,YU,6026
181,2025-01-03,20:14,Friday,LAWRENCE WEST STATION,MUIS,None,None,None,YU,None
182,2025-01-03,20:25,Friday,ROYAL YORK STATION,MUIS,None,None,None,BD,None
183,2025-01-03,20:39,Friday,DAVISVILLE STATION,MUIE,None,None,S,YU,5926
184,2025-01-03,21:18,Friday,BROADVIEW STATION,PUMEL,None,None,None,BD,None
185,2025-01-03,21:56,Friday,BLOOR STATION,SUDP,3,7,S,YU,6031
186,2025-01-03,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
187,2025-01-03,23:15,Friday,BLOOR STATION,MUIRS,None,None,None,YU,None
188,2025-01-03,23:21,Friday,ST PATRICK STATION,MUPR1,90,96,N,YU,5441
189,2025-01-03,0:36,Friday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
190,2025-01-03,1:12,Friday,WELLESLEY STATION,SUDP,None,None,N,YU,6066
191,2025-01-03,1:33,Friday,DONLANDS STATION,EUVE,5,10,W,BD,5301
192,2025-01-03,1:47,Friday,WELLESLEY STATION,MUPAA,6,12,S,YU,5471
193,2025-01-03,1:55,Friday,KIPLING STATION,MUIS,None,None,None,BD,None
194,2025-01-03,5:49,Friday,SHEPPARD-YONGE STATION,SUDP,None,None,E,SHP,6146
195,2025-01-04,2:19,Saturday,SHEPPARD WEST STATION,MUIS,None,None,None,YU,None
196,2025-01-04,2:49,Saturday,KIPLING STATION,SUDP,None,None,None,BD,None
197,2025-01-04,2:54,Saturday,KIPLING STATION,MUIS,None,None,None,BD,None
198,2025-01-04,5:20,Saturday,KEELE STATION,MUNCA,None,None,None,BD,None
199,2025-01-04,5:25,Saturday,SHERBOURNE STATION,MUNCA,None,None,None,BD,None
200,2025-01-04,5:35,Saturday,SUMMERHILL STATION,MUNCA,None,None,None,YU,None
201,2025-01-04,6:02,Saturday,KIPLING STATION,MUCL,5,10,E,BD,5301
202,2025-01-04,6:40,Saturday,WILSON STATION,PUTWZ,14,None,N,YU,5771
203,2025-01-04,6:57,Saturday,BLOOR STATION,MUPAA,3,9,N,YU,5641
204,2025-01-04,9:45,Saturday,SPADINA BD STATION,MUSC,None,None,E,BD,5135
205,2025-01-04,9:50,Saturday,VICTORIA PARK STATION,MUNCA,None,None,None,BD,None
206,2025-01-04,10:18,Saturday,WARDEN STATION,MUO,3,8,E,BD,5541
207,2025-01-04,10:40,Saturday,EGLINTON WEST STATION,PUOPO,24,28,S,YU,5656
208,2025-01-04,10:54,Saturday,OSSINGTON STATION,SUDP,None,None,E,BD,5125
209,2025-01-04,11:10,Saturday,EGLINTON WEST STATION,PUOPO,None,None,S,YU,5686
210,2025-01-04,11:27,Saturday,SUMMERHILL STATION,PUOPO,None,None,N,YU,5941
211,2025-01-04,12:03,Saturday,VAUGHAN MC STATION,MUATC,14,18,S,YU,5411
212,2025-01-04,12:05,Saturday,KENNEDY BD STATION,EUNT,4,8,W,BD,5141
213,2025-01-04,12:38,Saturday,OSSINGTON STATION,SUDP,10,14,E,BD,5084
214,2025-01-04,13:04,Saturday,COXWELL STATION,MUSAN,None,None,E,BD,5084
215,2025-01-04,13:14,Saturday,VAUGHAN MC STATION,SUDP,4,8,S,YU,6126
216,2025-01-04,13:25,Saturday,KENNEDY BD STATION,MUSAN,4,8,W,BD,5084
217,2025-01-04,13:39,Saturday,LAWRENCE STATION,SUO,16,20,S,YU,6026
218,2025-01-04,13:51,Saturday,ST CLAIR WEST STATION,SUO,None,None,N,YU,5414
219,2025-01-04,13:59,Saturday,WILSON STATION,MUIS,None,None,None,YU,None
220,2025-01-04,14:42,Saturday,SHEPPARD WEST STATION,SUAP,15,19,S,YU,6136
221,2025-01-04,15:08,Saturday,ISLINGTON STATION,PUMEL,None,None,None,BD,None
222,2025-01-04,16:58,Saturday,UNION STATION,SUDP,None,None,S,YU,5416
223,2025-01-04,17:10,Saturday,WARDEN STATION,MUNCA,None,None,None,BD,None
224,2025-01-04,17:30,Saturday,EGLINTON STATION,MUNCA,None,None,None,YU,None
225,2025-01-04,17:45,Saturday,QUEEN STATION,MUNCA,None,None,N,YU,None
226,2025-01-04,17:54,Saturday,OLD MILL STATION,SUDP,3,7,E,BD,5066
227,2025-01-04,17:55,Saturday,WELLESLEY STATION,MUNCA,None,None,None,YU,None
228,2025-01-04,19:01,Saturday,SCARBOROUGH CTR STATIO,PUMEL,None,None,None,BD,None
229,2025-01-04,19:09,Saturday,SPADINA BD STATION,MUIS,None,None,None,BD,None
230,2025-01-04,19:15,Saturday,FINCH TAIL,SUUT,22,26,S,YU,5851
231,2025-01-04,19:20,Saturday,WARDEN STATION,MUIS,None,None,None,BD,None
232,2025-01-04,19:28,Saturday,EGLINTON WEST STATION,SUDP,None,None,None,YU,None
233,2025-01-04,20:14,Saturday,RUNNYMEDE STATION,SUDP,11,16,W,BD,5016
234,2025-01-04,20:38,Saturday,KIPLING STATION,MUIE,5,10,W,BD,5016
235,2025-01-04,21:01,Saturday,COXWELL STATION,SUAE,6,12,W,BD,5355
236,2025-01-04,21:19,Saturday,WARDEN STATION,EUNT,None,None,E,BD,5089
237,2025-01-04,22:00,Saturday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
238,2025-01-04,22:40,Saturday,SHEPPARD STATION,MUNCA,None,None,None,YU,None
239,2025-01-04,23:00,Saturday,MUSEUM STATION,SUDP,7,14,N,YU,6076
240,2025-01-04,23:03,Saturday,LANSDOWNE STATION,SUO,4,10,W,BD,5101
241,2025-01-04,23:06,Saturday,WILSON STATION,MUIS,None,None,None,YU,None
242,2025-01-04,23:27,Saturday,LAWRENCE STATION,SUO,None,None,N,YU,5656
243,2025-01-04,23:30,Saturday,ST PATRICK STATION,MUNCA,None,None,None,YU,None
244,2025-01-04,23:33,Saturday,BLOOR STATION,MUIRS,None,None,None,YU,None
245,2025-01-04,23:36,Saturday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
246,2025-01-04,1:53,Saturday,DON MILLS STATION,SUDP,None,None,None,SHP,None
247,2025-01-05,2:14,Sunday,SPADINA YUS STATION,MUIS,None,None,None,YU,None
248,2025-01-05,8:33,Sunday,DUPONT STATION,PUTR,10,None,N,YU,6006
249,2025-01-05,8:42,Sunday,SUMMERHILL STATION,EUDO,7,13,S,YU,6126
250,2025-01-05,8:43,Sunday,KENNEDY BD STATION,TUO,4,8,E,BD,5313
251,2025-01-05,10:23,Sunday,ISLINGTON STATION,SUUT,3,7,W,BD,5108
252,2025-01-05,10:26,Sunday,ISLINGTON STATION,SUO,3,7,E,BD,5268
253,2025-01-05,10:51,Sunday,LAWRENCE STATION,SUO,None,None,S,YU,5791
254,2025-01-05,11:01,Sunday,GLENCAIRN STATION,MUATC,None,None,S,YU,5451
255,2025-01-05,11:23,Sunday,COLLEGE STATION,SUDP,None,None,N,YU,None
256,2025-01-05,11:57,Sunday,EGLINTON WEST STATION,SUDP,None,None,N,YU,5946
257,2025-01-05,11:57,Sunday,UNION TO ST ANDREW STA,MUIR,3,7,N,YU,6061
258,2025-01-05,13:26,Sunday,LAWRENCE STATION,SUDP,3,7,N,YU,5686
259,2025-01-05,14:16,Sunday,ST GEORGE BD STATION,SUDP,3,7,E,BD,5006
260,2025-01-05,15:54,Sunday,SHEPPARD STATION,PUOPO,5,8,N,YU,5641
261,2025-01-05,15:58,Sunday,VAUGHAN MC STATION,MUSAN,4,8,S,YU,5634
262,2025-01-05,16:02,Sunday,WARDEN STATION,MUIS,None,None,None,BD,None
263,2025-01-05,16:10,Sunday,BLOOR STATION,MUIR,4,8,N,YU,6081
264,2025-01-05,16:42,Sunday,WARDEN STATION,MUI,18,22,E,BD,5346
265,2025-01-05,16:55,Sunday,QUEEN'S PARK STATION,MUNCA,None,None,None,YU,None
266,2025-01-05,16:55,Sunday,OSGOODE STATION,MUNCA,None,None,None,YU,None
267,2025-01-05,16:56,Sunday,DAVISVILLE STATION,SUDP,5,9,N,YU,6101
268,2025-01-05,17:34,Sunday,BROADVIEW STATION,SUO,9,14,E,BD,5126
269,2025-01-05,18:06,Sunday,FINCH STATION,SUDP,None,None,None,YU,None
270,2025-01-05,18:16,Sunday,QUEEN'S PARK STATION,MUPAA,6,10,S,YU,5641
271,2025-01-05,18:18,Sunday,CHRISTIE STATION,MUI,11,15,E,BD,5199
272,2025-01-05,18:55,Sunday,SHERBOURNE STATION,SUO,None,None,None,BD,None
273,2025-01-05,18:56,Sunday,SHEPPARD STATION,MUIS,None,None,N,YU,None
274,2025-01-05,19:11,Sunday,UNION STATION,PUMEL,None,None,None,YU,None
275,2025-01-05,20:06,Sunday,LAWRENCE WEST STATION,SUDP,None,None,S,YU,5476
276,2025-01-05,20:21,Sunday,KEELE STATION,MUSC,None,None,E,BD,5142
277,2025-01-05,20:56,Sunday,BLOOR STATION,MUIRS,None,None,S,YU,None
278,2025-01-05,20:58,Sunday,BLOOR STATION,SUDP,3,9,S,YU,5381
279,2025-01-05,21:12,Sunday,DUNDAS STATION,MUIRS,None,None,None,YU,None
280,2025-01-05,21:17,Sunday,ST CLAIR WEST STATION,PUMEL,None,None,None,YU,None
281,2025-01-05,21:26,Sunday,DONLANDS STATION,MUSAN,None,None,W,BD,5303
282,2025-01-05,22:00,Sunday,YONGE-UNIVERSITY AND B,MUO,None,None,None,YU/BD,None
283,2025-01-05,22:13,Sunday,KIPLING STATION,MUSAN,6,12,E,BD,5026
284,2025-01-05,22:18,Sunday,JANE STATION,SUDP,None,None,E,BD,5206
285,2025-01-05,22:40,Sunday,BLOOR STATION,SUDP,None,None,None,YU,None
286,2025-01-05,22:43,Sunday,BLOOR STATION,SUO,None,None,S,YU,None
287,2025-01-05,23:47,Sunday,KENNEDY BD STATION,MUIS,None,None,None,BD,None
288,2025-01-05,0:26,Sunday,YORK MILLS STATION,SUDP,6,12,S,YU,5391
289,2025-01-05,0:43,Sunday,QUEEN STATION,SUUT,9,15,S,YU,5501
290,2025-01-05,0:50,Sunday,WELLESLEY STATION,SUUT,None,None,S,YU,None
291,2025-01-05,1:00,Sunday,OSGOODE STATION,MUNCA,None,None,None,YU,None
292,2025-01-05,1:17,Sunday,BLOOR STATION,SUO,None,None,None,YU,None
293,2025-01-05,1:27,Sunday,DUNDAS STATION,SUUT,4,10,N,YU,6101
294,2025-01-05,1:38,Sunday,VAUGHAN MC STATION,SUO,None,None,None,YU,None
295,2025-01-05,1:48,Sunday,KIPLING STATION,MUIS,None,None,None,BD,None
296,2025-01-05,1:57,Sunday,UNION STATION,SUO,None,None,None,YU,None
297,2025-01-05,16:12,Sunday,SHEPPARD-YONGE STATION,TUMVS,3,10,E,SHP,6191
298,2025-01-06,5:35,Monday,QUEEN STATION,MUNCA,None,None,None,YU,None
299,2025-01-06,5:40,Monday,ST ANDREW STATION,MUNCA,None,None,None,YU,None
300,2025-01-06,5:40,Monday,KENNEDY BD STATION,MUCL,None,None,W,BD,5055
301,2025-01-06,5:45,Monday,WELLESLEY STATION,MUNCA,None,None,None,YU,None
302,2025-01-06,5:45,Monday,GREENWOOD YARD,SUG,None,None,None,BD,5316
303,2025-01-06,5:50,Monday,KENNEDY BD STATION,MUO,5,10,W,BD,5212
304,2025-01-06,5:59,Monday,KING STATION,PUTR,7,None,S,YU,5381
305,2025-01-06,7:10,Monday,KIPLING STATION,MUIS,None,None,None,BD,None
